1,2,3,4,5,6,7,8,9,10
20.624751915208538,20.892584809456167,20.228067844827017,19.6505785600302,19.82617728001447,21.92721956036746,20.428467130490066,21.68040559558477,20.302619245697866,20.20413844571319
20.621714654408724,20.883646287856774,20.216430929627602,19.643003520030856,19.822408960014783,21.922935669167714,20.423911239290344,21.6707644435854,20.295337965698312,20.19471956571397
20.61863606240891,20.874625103857383,20.204679352028194,19.635363840031516,19.8186086400151,21.918587777967975,20.419307348090626,21.66103396038604,20.287976685698766,20.185210605714758
20.615598801609096,20.86568658225799,20.19304243682878,19.62778880003217,19.814840320015414,21.91430388676823,20.414751456890905,21.65139280838667,20.280695405699213,20.175791725715538
20.61256154080928,20.856748060658596,20.181405521629365,19.620213760032826,19.811072000015727,21.910019995568486,20.410195565691183,21.641751656387303,20.27341412569966,20.166372845716317
20.609482948809468,20.847726876659205,20.169653944029957,19.612574080033486,19.807271680016044,21.905672104368747,20.405591674491465,21.63202117318794,20.266052845700113,20.156863885717105
20.606445688009654,20.838788355059812,20.158017028830542,19.60499904003414,19.803503360016357,21.901388213169003,20.401035783291743,21.622380021188572,20.25877156570056,20.147445005717884
20.60340842720984,20.82984983346042,20.14638011363113,19.597424000034795,19.79973504001667,21.89710432196926,20.39647989209202,21.612738869189204,20.251490285701006,20.138026125718664
20.600329835210026,20.820828649461028,20.13462853603172,19.589784320035456,19.795934720016987,21.89275643076952,20.391876000892303,21.603008385989842,20.24412900570146,20.12851716571945
20.59729257441021,20.811890127861634,20.122991620832305,19.58220928003611,19.7921664000173,21.888472539569776,20.38732010969258,21.593367233990474,20.236847725701907,20.11909828572023
20.594255313610397,20.80295160626224,20.11135470563289,19.574634240036765,19.788398080017615,21.88418864837003,20.38276421849286,21.583726081991106,20.229566445702353,20.10967940572101
20.591176721610584,20.79393042226285,20.099603128033483,19.566994560037426,19.78459776001793,21.879840757170292,20.37816032729314,21.573995598791743,20.222205165702807,20.100170445721798
20.58813946081077,20.784991900663456,20.08796621283407,19.55941952003808,19.780829440018245,21.875556865970548,20.37360443609342,21.564354446792375,20.214923885703254,20.090751565722577
20.585102200010954,20.776053379064063,20.076329297634654,19.551844480038735,19.77706112001856,21.871272974770804,20.369048544893698,21.554713294793007,20.2076426057037,20.081332685723357
20.58202360801114,20.767032195064672,20.064577720035246,19.544204800039395,19.773260800018875,21.866925083571065,20.36444465369398,21.544982811593645,20.200281325704154,20.071823725724144
20.578986347211327,20.75809367346528,20.05294080483583,19.53662976004005,19.76949248001919,21.86264119237132,20.359888762494258,21.535341659594277,20.1930000457046,20.062404845724924
20.575949086411512,20.749155151865885,20.041303889636417,19.529054720040705,19.765724160019502,21.858357301171576,20.355332871294536,21.52570050759491,20.185718765705047,20.052985965725703
20.5728704944117,20.740133967866495,20.02955231203701,19.521415040041365,19.76192384001982,21.854009409971837,20.350728980094818,21.515970024395546,20.1783574857055,20.04347700572649
20.569833233611885,20.7311954462671,20.017915396837594,19.51384000004202,19.758155520020132,21.849725518772093,20.346173088895096,21.50632887239618,20.171076205705948,20.03405812572727
20.56679597281207,20.722256924667708,20.00627848163818,19.506264960042675,19.754387200020446,21.84544162757235,20.341617197695374,21.49668772039681,20.163794925706394,20.02463924572805
20.563717380812257,20.713235740668317,19.99452690403877,19.498625280043335,19.750586880020762,21.84109373637261,20.337013306495656,21.486957237197448,20.156433645706848,20.015130285728837
20.560680120012442,20.704297219068923,19.982889988839357,19.49105024004399,19.746818560021076,21.836809845172866,20.332457415295934,21.47731608519808,20.149152365707295,20.005711405729617
20.557642859212628,20.69535869746953,19.971253073639943,19.483475200044644,19.74305024002139,21.83252595397312,20.327901524096212,21.467674933198712,20.14187108570774,19.996292525730397
20.554564267212815,20.68633751347014,19.959501496040534,19.475835520045305,19.739249920021706,21.828178062773382,20.323297632896494,21.45794444999935,20.134509805708195,19.986783565731184
20.551527006413,20.677398991870746,19.94786458084112,19.46826048004596,19.73548160002202,21.823894171573638,20.318741741696773,21.44830329799998,20.12722852570864,19.977364685731963
20.548489745613185,20.668460470271352,19.936227665641706,19.460685440046614,19.731713280022333,21.819610280373894,20.31418585049705,21.438662146000613,20.11994724570909,19.967945805732743
20.545411153613372,20.65943928627196,19.924476088042297,19.453045760047274,19.72791296002265,21.815262389174155,20.309581959297333,21.42893166280125,20.112585965709542,19.95843684573353
20.542373892813558,20.650500764672568,19.912839172842883,19.44547072004793,19.724144640022963,21.81097849797441,20.30502606809761,21.419290510801883,20.10530468570999,19.94901796573431
20.539336632013743,20.641562243073174,19.90120225764347,19.437895680048584,19.720376320023277,21.806694606774666,20.30047017689789,21.409649358802515,20.098023405710435,19.93959908573509
20.53625804001393,20.632541059073784,19.88945068004406,19.430256000049244,19.716576000023593,21.802346715574927,20.29586628569817,21.399918875603152,20.09066212571089,19.930090125735877
20.533220779214115,20.62360253747439,19.877813764844646,19.4226809600499,19.712807680023907,21.798062824375183,20.29131039449845,21.390277723603784,20.083380845711336,19.920671245736656
20.5301835184143,20.614664015874997,19.866176849645232,19.415105920050554,19.70903936002422,21.79377893317544,20.286754503298727,21.380636571604416,20.076099565711782,19.911252365737436
20.527104926414488,20.605642831875606,19.854425272045823,19.407466240051214,19.705239040024537,21.7894310419757,20.28215061209901,21.370906088405054,20.068738285712236,19.901743405738223
20.524067665614673,20.596704310276213,19.84278835684641,19.39989120005187,19.70147072002485,21.785147150775956,20.277594720899287,21.361264936405686,20.061457005712683,19.892324525739003
20.52103040481486,20.58776578867682,19.831151441646995,19.392316160052523,19.697702400025165,21.78086325957621,20.273038829699566,21.351623784406318,20.05417572571313,19.882905645739783
20.517951812815046,20.57874460467743,19.819399864047586,19.384676480053184,19.69390208002548,21.776515368376472,20.268434938499848,21.341893301206955,20.046814445713583,19.87339668574057
20.51491455201523,20.569806083078035,19.807762948848172,19.37710144005384,19.690133760025795,21.772231477176728,20.263879047300126,21.332252149207587,20.03953316571403,19.86397780574135
20.511877291215416,20.56086756147864,19.796126033648758,19.369526400054493,19.68636544002611,21.767947585976984,20.259323156100404,21.32261099720822,20.032251885714476,19.85455892574213
20.508798699215603,20.55184637747925,19.78437445604935,19.361886720055153,19.682565120026425,21.763599694777245,20.254719264900686,21.312880514008857,20.02489060571493,19.845049965742916
20.50576143841579,20.542907855879857,19.772737540849935,19.354311680055808,19.67879680002674,21.7593158035775,20.250163373700964,21.30323936200949,20.017609325715377,19.835631085743696
20.502724177615974,20.533969334280464,19.76110062565052,19.346736640056463,19.675028480027052,21.755031912377756,20.245607482501242,21.29359821001012,20.010328045715823,19.826212205744476
20.49964558561616,20.524948150281073,19.749349048051112,19.339096960057123,19.67122816002737,21.750684021178017,20.241003591301524,21.283867726810758,20.002966765716277,19.816703245745263
20.496608324816346,20.51600962868168,19.737712132851698,19.331521920057778,19.667459840027682,21.746400129978273,20.236447700101802,21.27422657481139,19.995685485716724,19.807284365746042
20.493571064016532,20.507071107082286,19.726075217652284,19.323946880058433,19.663691520027996,21.74211623877853,20.23189180890208,21.264585422812022,19.98840420571717,19.797865485746822
20.49049247201672,20.498049923082895,19.714323640052875,19.316307200059093,19.659891200028312,21.73776834757879,20.227287917702363,21.25485493961266,19.981042925717624,19.78835652574761
20.487455211216904,20.489111401483502,19.70268672485346,19.308732160059748,19.656122880028626,21.733484456379045,20.22273202650264,21.24521378761329,19.97376164571807,19.77893764574839
20.48441795041709,20.48017287988411,19.691049809654046,19.301157120060402,19.65235456002894,21.7292005651793,20.21817613530292,21.235572635613924,19.966480365718517,19.76951876574917
20.481339358417276,20.471151695884718,19.679298232054638,19.293517440061063,19.648554240029256,21.724852673979562,20.2135722441032,21.22584215241456,19.95911908571897,19.760009805749956
20.478302097617462,20.462213174285324,19.667661316855224,19.285942400061717,19.64478592002957,21.720568782779818,20.20901635290348,21.216201000415193,19.951837805719418,19.750590925750735
20.475264836817647,20.45327465268593,19.65602440165581,19.278367360062372,19.641017600029883,21.716284891580074,20.204460461703757,21.206559848415825,19.944556525719864,19.741172045751515
20.472186244817834,20.44425346868654,19.6442728240564,19.270727680063032,19.6372172800302,21.711937000380335,20.19985657050404,21.196829365216463,19.937195245720318,19.731663085752302
20.46914898401802,20.435314947087146,19.632635908856987,19.263152640063687,19.633448960030513,21.70765310918059,20.195300679304317,21.187188213217095,19.929913965720765,19.722244205753082
20.466111723218205,20.426376425487753,19.620998993657572,19.255577600064342,19.629680640030827,21.703369217980846,20.190744788104595,21.177547061217727,19.92263268572121,19.71282532575386
20.463033131218392,20.417355241488362,19.609247416058164,19.247937920065002,19.625880320031143,21.699021326781107,20.186140896904877,21.167816578018364,19.915271405721665,19.70331636575465
20.459995870418577,20.40841671988897,19.59761050085875,19.240362880065657,19.622112000031457,21.694737435581363,20.181585005705156,21.158175426018996,19.90799012572211,19.69389748575543
20.456958609618763,20.399478198289575,19.585973585659335,19.23278784006631,19.61834368003177,21.69045354438162,20.177029114505434,21.148534274019628,19.90070884572256,19.68447860575621
20.45388001761895,20.390457014290185,19.574222008059927,19.225148160066972,19.614543360032087,21.68610565318188,20.172425223305716,21.138803790820266,19.893347565723012,19.674969645756995
20.450842756819135,20.38151849269079,19.562585092860513,19.217573120067627,19.6107750400324,21.681821761982135,20.167869332105994,21.129162638820898,19.88606628572346,19.665550765757775
20.44780549601932,20.372579971091398,19.5509481776611,19.20999808006828,19.607006720032714,21.67753787078239,20.163313440906272,21.11952148682153,19.878785005723905,19.656131885758555
20.444726904019507,20.363558787092007,19.53919660006169,19.202358400068942,19.60320640003303,21.673189979582652,20.158709549706554,21.109791003622167,19.87142372572436,19.646622925759342
20.441689643219693,20.354620265492613,19.527559684862275,19.194783360069597,19.599438080033345,21.668906088382908,20.154153658506832,21.1001498516228,19.864142445724806,19.63720404576012
20.43865238241988,20.34568174389322,19.51592276966286,19.18720832007025,19.59566976003366,21.664622197183164,20.14959776730711,21.09050869962343,19.856861165725253,19.6277851657609
20.435573790420065,20.33666055989383,19.504171192063453,19.17956864007091,19.591869440033975,21.660274305983425,20.144993876107392,21.08077821642407,19.849499885725706,19.61827620576169
20.43253652962025,20.327722038294436,19.49253427686404,19.171993600071566,19.58810112003429,21.65599041478368,20.14043798490767,21.0711370644247,19.842218605726153,19.608857325762468
20.429499268820436,20.318783516695042,19.480897361664624,19.16441856007222,19.584332800034602,21.651706523583936,20.13588209370795,21.061495912425332,19.8349373257266,19.599438445763248
20.426420676820623,20.30976233269565,19.469145784065216,19.15677888007288,19.58053248003492,21.647358632384197,20.13127820250823,21.05176542922597,19.827576045727053,19.589929485764035
20.42338341602081,20.300823811096258,19.4575088688658,19.149203840073536,19.576764160035232,21.643074741184453,20.12672231130851,21.042124277226602,19.8202947657275,19.580510605764815
20.420346155220994,20.291885289496864,19.445871953666387,19.14162880007419,19.572995840035546,21.63879084998471,20.122166420108787,21.032483125227234,19.813013485727947,19.571091725765594
20.41726756322118,20.282864105497474,19.43412037606698,19.13398912007485,19.569195520035862,21.63444295878497,20.11756252890907,21.02275264202787,19.8056522057284,19.56158276576638
20.414230302421366,20.27392558389808,19.422483460867564,19.126414080075506,19.565427200036176,21.630159067585225,20.113006637709347,21.013111490028503,19.798370925728847,19.55216388576716
20.41119304162155,20.264987062298687,19.41084654566815,19.11883904007616,19.56165888003649,21.62587517638548,20.108450746509625,21.003470338029135,19.791089645729294,19.54274500576794
20.40811444962174,20.255965878299296,19.39909496806874,19.11119936007682,19.557858560036806,21.621527285185742,20.103846855309907,20.993739854829773,19.783728365729747,19.533236045768728
20.405077188821924,20.247027356699903,19.387458052869327,19.103624320077476,19.55409024003712,21.617243393985998,20.099290964110185,20.984098702830405,19.776447085730194,19.523817165769508
20.40203992802211,20.23808883510051,19.375821137669913,19.09604928007813,19.550321920037433,21.612959502786254,20.094735072910463,20.974457550831037,19.76916580573064,19.514398285770287
20.398961336022296,20.22906765110112,19.364069560070504,19.08840960007879,19.54652160003775,21.608611611586515,20.090131181710746,20.964727067631674,19.761804525731094,19.504889325771074
20.39592407522248,20.220129129501725,19.35243264487109,19.080834560079445,19.542753280038063,21.60432772038677,20.085575290511024,20.955085915632306,19.75452324573154,19.495470445771854
20.392886814422667,20.21119060790233,19.340795729671676,19.0732595200801,19.538984960038377,21.600043829187026,20.0810193993113,20.94544476363294,19.747241965731988,19.486051565772634
20.389808222422854,20.20216942390294,19.329044152072267,19.06561984008076,19.535184640038693,21.595695937987287,20.076415508111584,20.935714280433576,19.73988068573244,19.47654260577342
20.38677096162304,20.193230902303547,19.317407236872853,19.058044800081415,19.531416320039007,21.591412046787543,20.071859616911862,20.926073128434208,19.732599405732888,19.4671237257742
20.383733700823225,20.184292380704154,19.30577032167344,19.05046976008207,19.52764800003932,21.5871281555878,20.06730372571214,20.91643197643484,19.725318125733335,19.45770484577498
20.38065510882341,20.175271196704763,19.29401874407403,19.04283008008273,19.523847680039637,21.58278026438806,20.062699834512422,20.906701493235477,19.717956845733788,19.448195885775768
20.377617848023597,20.16633267510537,19.282381828874616,19.035255040083385,19.52007936003995,21.578496373188315,20.0581439433127,20.89706034123611,19.710675565734235,19.438777005776547
20.374580587223782,20.157394153505976,19.270744913675202,19.02768000008404,19.516311040040264,21.57421248198857,20.05358805211298,20.88741918923674,19.70339428573468,19.429358125777327
20.37150199522397,20.148372969506585,19.258993336075793,19.0200403200847,19.51251072004058,21.569864590788832,20.04898416091326,20.87768870603738,19.696033005735135,19.419849165778114
20.368464734424155,20.139434447907192,19.24735642087638,19.012465280085355,19.508742400040894,21.565580699589088,20.04442826971354,20.86804755403801,19.68875172573558,19.410430285778894
20.36542747362434,20.1304959263078,19.235719505676965,19.00489024008601,19.504974080041208,21.561296808389343,20.039872378513817,20.858406402038643,19.68147044573603,19.401011405779673
20.362348881624527,20.121474742308408,19.223967928077556,18.99725056008667,19.501173760041524,21.556948917189604,20.0352684873141,20.84867591883928,19.674109165736482,19.39150244578046
20.359311620824712,20.112536220709014,19.212331012878142,18.989675520087324,19.497405440041838,21.55266502598986,20.030712596114377,20.839034766839912,19.66682788573693,19.38208356578124
20.356274360024898,20.10359769910962,19.200694097678728,18.98210048008798,19.493637120042152,21.548381134790116,20.026156704914655,20.829393614840544,19.659546605737376,19.37266468578202
20.353195768025085,20.09457651511023,19.18894252007932,18.97446080008864,19.489836800042468,21.544033243590377,20.021552813714937,20.81966313164118,19.65218532573783,19.363155725782807
20.35015850722527,20.085637993510836,19.177305604879905,18.966885760089294,19.486068480042782,21.539749352390633,20.016996922515215,20.810021979641814,19.644904045738276,19.353736845783587
20.347121246425456,20.076699471911443,19.16566868968049,18.95931072008995,19.482300160043096,21.53546546119089,20.012441031315493,20.800380827642446,19.637622765738723,19.344317965784366
20.344042654425643,20.067678287912052,19.153917112081082,18.95167104009061,19.478499840043412,21.53111756999115,20.007837140115775,20.790650344443083,19.630261485739176,19.334809005785154
20.341005393625828,20.05873976631266,19.142280196881668,18.944096000091264,19.474731520043726,21.526833678791405,20.003281248916053,20.781009192443715,19.622980205739623,19.325390125785933
20.337968132826013,20.049801244713265,19.130643281682254,18.93652096009192,19.47096320004404,21.52254978759166,19.99872535771633,20.771368040444347,19.61569892574007,19.315971245786713
20.3348895408262,20.040780060713875,19.118891704082845,18.92888128009258,19.467162880044356,21.518201896391922,19.994121466516614,20.761637557244985,19.608337645740523,19.3064622857875
20.331852280026386,20.03184153911448,19.10725478888343,18.921306240093234,19.46339456004467,21.513918005192178,19.98956557531689,20.751996405245617,19.60105636574097,19.29704340578828
20.32881501922657,20.022903017515087,19.095617873684017,18.91373120009389,19.459626240044983,21.509634113992433,19.98500968411717,20.74235525324625,19.593775085741417,19.28762452578906
20.325736427226758,20.013881833515697,19.083866296084608,18.90609152009455,19.4558259200453,21.505286222792694,19.980405792917452,20.732624770046886,19.58641380574187,19.278115565789847
20.322699166426943,20.004943311916303,19.072229380885194,18.898516480095203,19.452057600045613,21.50100233159295,19.97584990171773,20.722983618047518,19.579132525742317,19.268696685790626
20.31966190562713,19.99600479031691,19.06059246568578,18.890941440095858,19.448289280045927,21.496718440393206,19.971294010518008,20.71334246604815,19.571851245742764,19.259277805791406
20.316583313627316,19.98698360631752,19.04884088808637,18.88330176009652,19.444488960046243,21.492370549193467,19.96669011931829,20.703611982848788,19.564489965743217,19.249768845792193
20.3135460528275,19.978045084718126,19.037203972886957,18.875726720097173,19.440720640046557,21.488086657993723,19.96213422811857,20.69397083084942,19.557208685743664,19.240349965792973
20.310508792027687,19.969106563118732,19.025567057687542,18.868151680097828,19.43695232004687,21.48380276679398,19.957578336918846,20.68432967885005,19.54992740574411,19.230931085793753
20.307430200027873,19.96008537911934,19.013815480088134,18.86051200009849,19.433152000047187,21.47945487559424,19.95297444571913,20.67459919565069,19.542566125744564,19.22142212579454
20.30439293922806,19.951146857519948,19.00217856488872,18.852936960099143,19.4293836800475,21.475170984394495,19.948418554519407,20.66495804365132,19.53528484574501,19.21200324579532
20.301355678428244,19.942208335920554,18.990541649689305,18.845361920099798,19.425615360047814,21.47088709319475,19.943862663319685,20.655316891651953,19.528003565745458,19.2025843657961
20.29827708642843,19.933187151921164,18.978790072089897,18.837722240100458,19.42181504004813,21.466539201995012,19.939258772119967,20.64558640845259,19.52064228574591,19.193075405796886
20.295239825628617,19.92424863032177,18.967153156890483,18.830147200101113,19.418046720048444,21.462255310795268,19.934702880920245,20.635945256453223,19.513361005746358,19.183656525797666
20.292202564828802,19.915310108722377,18.95551624169107,18.822572160101767,19.414278400048758,21.457971419595523,19.930146989720523,20.626304104453855,19.506079725746805,19.174237645798446
20.28912397282899,19.906288924722986,18.94376466409166,18.814932480102428,19.410478080049074,21.453623528395784,19.925543098520805,20.616573621254492,19.498718445747258,19.164728685799233
20.286086712029174,19.897350403123593,18.932127748892245,18.807357440103083,19.406709760049388,21.44933963719604,19.920987207321083,20.606932469255124,19.491437165747705,19.155309805800012
20.28304945122936,19.8884118815242,18.92049083369283,18.799782400103737,19.402941440049702,21.445055745996296,19.91643131612136,20.597291317255756,19.48415588574815,19.145890925800792
20.279970859229547,19.87939069752481,18.908739256093423,18.792142720104398,19.399141120050018,21.440707854796557,19.911827424921643,20.587560834056394,19.476794605748605,19.13638196580158
20.276933598429732,19.870452175925415,18.89710234089401,18.784567680105052,19.395372800050332,21.436423963596813,19.90727153372192,20.577919682057026,19.469513325749052,19.12696308580236
20.273896337629917,19.86151365432602,18.885465425694594,18.776992640105707,19.391604480050646,21.43214007239707,19.9027156425222,20.568278530057658,19.4622320457495,19.11754420580314
20.270817745630104,19.85249247032663,18.873713848095186,18.769352960106367,19.387804160050962,21.42779218119733,19.89811175132248,20.558548046858295,19.454870765749952,19.108035245803926
20.26778048483029,19.843553948727237,18.86207693289577,18.761777920107022,19.384035840051276,21.423508289997585,19.89355586012276,20.548906894858927,19.4475894857504,19.098616365804705
20.264743224030475,19.834615427127844,18.850440017696357,18.754202880107677,19.38026752005159,21.41922439879784,19.888999968923038,20.53926574285956,19.440308205750846,19.089197485805485
20.261664632030662,19.825594243128453,18.83868844009695,18.746563200108337,19.376467200051906,21.414876507598102,19.88439607772332,20.529535259660197,19.4329469257513,19.079688525806272
20.258627371230848,19.81665572152906,18.827051524897534,18.738988160108992,19.37269888005222,21.410592616398358,19.879840186523598,20.51989410766083,19.425665645751746,19.070269645807052
20.255590110431033,19.807717199929666,18.81541460969812,18.731413120109647,19.368930560052533,21.406308725198613,19.875284295323876,20.51025295566146,19.418384365752193,19.06085076580783
20.25251151843122,19.798696015930275,18.80366303209871,18.723773440110307,19.36513024005285,21.401960833998874,19.87068040412416,20.500522472462098,19.411023085752646,19.05134180580862
20.249474257631405,19.789757494330882,18.792026116899297,18.71619840011096,19.361361920053163,21.39767694279913,19.866124512924436,20.49088132046273,19.403741805753093,19.0419229258094
20.24643699683159,19.78081897273149,18.780389201699883,18.708623360111616,19.357593600053477,21.393393051599386,19.861568621724714,20.481240168463362,19.39646052575354,19.032504045810178
20.243358404831778,19.771797788732098,18.768637624100474,18.700983680112277,19.353793280053793,21.389045160399647,19.856964730524997,20.471509685264,19.389099245753993,19.022995085810965
20.240321144031963,19.762859267132704,18.75700070890106,18.69340864011293,19.350024960054107,21.384761269199903,19.852408839325275,20.46186853326463,19.38181796575444,19.013576205811745
20.23728388323215,19.75392074553331,18.745363793701646,18.685833600113586,19.34625664005442,21.38047737800016,19.847852948125553,20.452227381265264,19.374536685754887,19.004157325812525
20.234205291232335,19.74489956153392,18.733612216102237,18.678193920114246,19.342456320054737,21.37612948680042,19.843249056925835,20.4424968980659,19.36717540575534,18.994648365813312
